sgd_id	yeast_rnaseq_1	yeast_rnaseq_2	yeast_rnaseq_3	yeast_stripeseq_unpooled_1	yeast_stripeseq_unpooled_2	yeast_stripeseq_unpooled_3	yeast_stripeseq_pooled_1	yeast_stripeseq_pooled_2	yeast_stripeseq_pooled_3
YDL248W	35.1310859789778	32.9952164927932	39.3314067681816	67.3437199753514	58.8406028892783	53.9569301470447	67.3838154360871	40.2000047344253	50.1470072786766
YDL247W-A	0.40535868437282	0.304103377813762	0.60978925221987	0	0	0	0	0	0
YDL247W	1.08095649166085	1.52051688906881	1.06713119138477	0	0	0	1.77325830094966	0	0
YDL246C	0	0	0	0	0	0	0	0	0
YDL245C	0	0	0.304894626109935	0	0	0	0	0	0
YDL244W	2.43215210623692	2.28077533360322	1.82936775665961	0	0	0	0	2.36470616084855	1.79096454566702
YDL243C	30.942379573792	25.544683736356	28.355200228224	7.21539856878765	9.41449646228452	10.3763327205855	14.1860664075973	16.5529431259398	26.8644681850053
YDL242W	0.135119561457607	0.152051688906881	0.304894626109935	0	2.35362411557113	0	3.54651660189932	0	3.58192909133404
YDL241W	27.834629660267	29.4980276479349	28.8125421673889	14.4307971375753	30.5971135024247	20.752665441171	24.8256162132953	21.2823554476369	16.1186809110032
YDL240C-A	0	0	0	0	2.35362411557113	0	0	0	0
YDL240W	36.7525207164691	37.5567671599996	32.0139357415432	81.7745171129267	35.304361733567	45.6558639705763	51.4244907275402	30.7411800910311	42.9831490960085
YDL239C	34.8608468560626	32.8431648038863	32.928619619873	7.21539856878765	7.06087234671339	2.0752665441171	24.8256162132953	14.1882369650913	16.1186809110032
YDL238C	34.1852490487745	32.2349580482588	31.0992518632134	38.4821257002008	9.41449646228452	26.9784650735223	21.2790996113959	21.2823554476369	14.3277163653362
YDL237W	146.469604620046	152.051688906881	167.539597047409	110.636111388077	108.266709316272	99.6127941176209	70.9303320379864	70.9411848254564	57.3108654613447
YDL236W	259.294438437148	272.172523143317	256.416380558455	76.9642514004016	75.3159716982762	51.8816636029276	63.8372988341878	89.8588341122448	55.5199009156777
YDL235C	128.633822507642	120.120834236436	108.847381521247	129.877174238178	112.973957547414	122.440726102909	118.808306163627	132.423545007519	91.3391918290181
YDL234C	342.798327417949	349.56683279692	347.884768391436	86.5847828254518	122.388454009699	109.989126838206	117.035047862678	125.329426524973	128.949447288026
YDL233W	68.3704980975491	65.230174541052	62.5033983525367	21.6461957063629	21.1826170401402	20.752665441171	31.9186494170939	35.4705924127282	37.6102554590075
YDL232W	40.1305097529092	36.3403536487446	44.3621680989956	137.092572806965	108.266709316272	124.515992647026	81.5698818436844	115.870601881579	73.4295463723479
YDL231C	142.82137646069	158.43785984097	143.452921584724	122.66177566939	143.571071049839	141.118124999963	143.633922376923	167.894137420247	141.486199107695
