sgd_id	yeast_rnaseq_1	yeast_rnaseq_2	yeast_rnaseq_3	yeast_stripeseq_unpooled_1	yeast_stripeseq_unpooled_2	yeast_stripeseq_unpooled_3	yeast_stripeseq_pooled_1	yeast_stripeseq_pooled_2	yeast_stripeseq_pooled_3
YGR069W	31	21	22	17	9	14	15	13	7
YGR070W	1393	1111	1192	47	54	65	71	44	74
YGR071C	514	411	427	20	19	22	36	26	33
YGR072W	771	601	675	74	93	82	141	114	133
YGR073C	42	50	46	0	0	0	0	0	0
YGR074W	489	430	458	75	71	66	66	42	56
YGR075C	150	118	130	0	3	1	5	2	7
YGR076C	448	394	367	79	72	65	77	50	69
YGR077C	671	591	586	27	39	42	37	22	31
YGR078C	719	621	543	98	96	108	148	107	121
YGR079W	100	84	77	16	22	39	27	21	23
YGR080W	952	902	922	52	48	73	46	48	48
YGR081C	695	573	567	56	55	67	97	72	92
YGR082W	1197	1062	1010	69	73	80	66	55	68
YGR083C	1673	1525	1547	559	550	814	716	591	729
YGR084C	621	486	551	44	48	61	49	37	47
YGR085C	4767	4488	4059	1069	994	1299	1433	899	1371
YGR086C	10034	8259	8599	177	172	194	237	198	260
YGR087C	15	16	16	3	1	3	1	0	0
YGR088W	1850	1534	1635	25	18	28	23	12	23
YGR089W	1006	893	932	28	14	22	35	26	41
tT(UGU)G1	0	0	0	0	0	0	0	0	0
YGR090W	1325	1239	1291	40	48	43	41	52	76
YGR091W	409	319	356	23	23	36	22	14	14
YGR092W	723	618	625	35	23	45	23	18	43
YGR093W	603	571	587	7	15	16	18	17	25
YGR094W	10851	10450	10353	177	210	221	349	262	369
YGR095C	788	709	707	68	64	85	70	74	69
YGR096W	102	82	121	5	7	4	5	5	13
YGR097W	1225	1063	1004	34	43	53	68	54	59
YGR098C	439	351	398	11	18	19	20	14	25
YGR099W	454	388	413	31	20	34	55	25	76
YGR100W	956	800	855	57	55	57	89	69	85
YGR101W	507	458	465	74	62	80	134	89	108
YGR102C	426	357	296	93	112	120	160	113	162
YGR103W	5313	5096	4799	69	98	87	199	152	239
YGR104C	409	357	358	28	26	28	32	22	31
YGR105W	465	481	438	71	93	94	116	105	102
YGR106C	3261	2970	2940	56	48	52	48	48	56
tL(GAG)G	0	1	1	0	0	0	0	1	0
tK(UUU)G2	1	1	1	0	0	0	1	0	0
YGR107W	6	4	10	1	1	0	1	0	1
YGR108W	527	403	414	17	26	38	34	38	34
YGR109C	19	15	23	0	6	3	4	1	5
tC(GCA)G	0	0	0	0	0	0	0	0	0
YGR109W-A	0	0	0	0	0	0	0	0	0
YGR109W-B	192	149	163	27	25	36	31	28	41
YGR110W	222	208	196	19	29	28	27	17	21
YGR111W	707	713	667	43	32	39	60	41	59
YGR112W	641	487	489	16	14	7	31	17	24
YGR113W	631	531	558	20	38	31	38	31	38
YGR114C	0	0	0	0	0	0	0	0	0
YGR115C	0	1	1	0	0	0	0	0	0
YGR116W	3013	2604	2878	497	609	580	695	693	810
YGR117C	759	616	672	84	66	91	96	52	79
YGR118W	7100	6576	6265	303	313	317	380	296	375
YGR119C	1383	1246	1168	38	52	36	45	41	57
YGR120C	460	378	435	12	14	19	23	17	29
tN(GUU)G	1	2	0	0	0	0	0	1	1
YGR121C	319	247	237	9	9	8	16	14	12
YGR121W-A	19	16	10	2	0	3	1	4	4
YGR122W	1025	902	1003	31	33	43	43	20	27
YGR122C-A	24	32	20	9	8	12	7	2	5
tR(UCU)G3	2	2	0	0	0	0	0	0	0
YGR123C	891	783	769	120	131	153	211	129	188
tI(AAU)G	0	1	3	0	0	0	0	0	1
YGR124W	10588	9800	9925	87	116	103	125	102	145
YGR125W	888	757	796	28	20	26	47	26	71
YGR126W	62	61	44	59	47	56	32	19	37
YGR127W	596	536	506	41	35	36	53	32	38
YGR128C	1674	1650	1709	69	81	79	92	66	83
YGR129W	251	223	236	60	32	66	91	55	88
YGR130C	4205	3433	3721	134	145	163	169	148	164
YGR131W	122	103	79	20	14	16	13	8	11
YGR132C	2631	2341	2241	51	49	62	114	74	145
YGR133W	258	188	211	36	46	35	30	28	37
YGR134W	527	476	442	39	29	25	67	44	42
YGR135W	2974	2740	2626	83	88	103	135	94	144
YGR136W	1636	1404	1359	72	83	108	112	81	113
YGR137W	464	427	438	0	1	2	3	1	5
YGR138C	618	801	667	62	46	56	41	40	48
YGR139W	1	2	0	1	0	0	0	0	0
YGR140W	491	462	449	38	42	47	55	51	70
YGR141W	464	511	460	31	30	33	51	35	43
YGR142W	2482	2940	2959	51	62	70	121	102	166
tA(AGC)G	0	0	0	0	0	0	0	0	0
YGR143W	1280	1053	1125	29	24	29	51	29	42
tG(UCC)G	0	0	0	0	0	0	0	1	0
YGR144W	35	31	31	1	1	1	0	1	1
YGR145W	1299	1261	1245	55	60	66	106	73	115
YGR146C	478	442	430	117	107	116	99	94	92
YGR146C-A	27	21	7	2	6	2	0	2	2
YGR147C	891	753	828	56	56	72	100	72	108
YGR148C	7612	6764	6586	335	467	433	454	384	413
YGR149W	727	628	615	26	20	27	29	14	23
YGR150C	547	498	525	24	20	36	42	23	44
tA(UGC)G	0	0	0	0	0	0	0	0	0
YGR151C	30	25	21	0	0	0	0	0	0
YGR152C	548	487	425	41	47	50	77	64	82
YGR153W	71	72	63	27	31	27	31	21	24
YGR154C	367	282	283	13	19	21	21	17	19
YGR155W	11552	10712	10504	147	159	169	124	131	159
YGR156W	365	335	318	43	35	56	43	34	39
YGR157W	1911	1773	1771	66	53	67	72	47	85
YGR158C	643	555	511	17	20	25	27	20	30
YGR159C	3842	3571	3564	40	80	66	96	67	94
YGR160W	2	1	4	0	0	0	0	0	0
YGR161C	3810	2771	2475	221	205	226	234	170	199
YGR161W-C	435	333	355	27	29	27	53	41	44
YGR161W-A	0	0	0	0	0	0	0	0	0
YGR161W-B	1	1	2	0	1	0	0	0	0
YGR161C-D	21	31	23	4	0	0	2	1	2
YGR161C-C	0	0	0	0	0	0	0	0	0
tV(AAC)G2	0	0	0	0	0	0	0	0	0
YGR162W	4184	3875	3953	202	185	225	296	231	395
YGR163W	787	696	702	40	33	32	46	32	51
YGR164W	0	0	0	0	0	0	0	0	0
tR(UCU)G2	9	11	10	0	1	0	1	0	0
YGR165W	922	839	800	37	30	43	64	39	59
YGR166W	475	433	431	36	30	40	42	30	42
YGR167W	2266	1968	1895	254	256	257	350	264	330
YGR168C	377	383	356	8	10	12	19	13	20
YGR169C	353	314	331	38	39	49	52	30	50
YGR169C-A	685	580	548	459	415	552	734	604	714
YGR170W	1046	860	954	38	47	51	58	40	64
YGR171C	408	361	363	12	21	18	15	11	8
YGR172C	917	712	663	8	16	23	17	19	21
YGR173W	872	823	781	70	59	63	58	38	51
tG(GCC)G1	6	5	5	0	0	0	0	1	0
YGR174C	540	489	431	106	137	172	143	130	126
YGR174W-A	66	54	45	0	0	1	0	1	2
YGR175C	2704	2474	2442	72	85	89	141	90	160
YGR176W	5	5	6	3	1	7	3	0	7
YGR177C	651	617	614	4	5	5	12	4	4
YGR178C	2416	2129	2215	103	94	112	142	97	185
YGR179C	399	336	357	75	55	89	102	70	100
YGR180C	4995	4717	4799	266	242	220	244	213	310
tL(CAA)G3	1	0	0	0	0	0	0	0	0
YGR181W	668	558	449	40	36	49	37	30	26
YGR182C	397	366	393	8	19	19	23	23	18
YGR183C	963	850	842	16	39	39	45	26	29
YGR184C	1332	1263	1331	54	67	62	104	73	121
YGR185C	3538	3299	3305	67	67	77	91	83	112
YGR186W	2057	1853	1917	58	77	66	139	112	145
YGR187C	612	629	572	56	53	65	102	76	140
YGR188C	75	64	72	23	22	28	36	27	35
tK(CUU)G3	0	0	0	0	0	0	0	0	0
YGR189C	2788	2439	2343	54	41	47	58	51	72
tW(CCA)G2	2	0	0	0	0	0	0	0	0
YGR190C	3	3	5	0	0	0	0	0	0
YGR191W	2411	2250	2236	93	95	141	122	77	109
YGR192C	153461	147485	145756	334	329	349	385	350	422
YGR193C	1455	1255	1253	97	67	84	72	60	73
YGR194C	1358	1170	1214	33	29	33	31	22	31
YGR195W	862	825	747	96	90	105	89	51	80
YGR196C	659	570	635	13	18	22	23	21	27
YGR197C	488	447	386	35	33	36	44	40	34
YGR198W	1587	1449	1520	51	49	60	80	46	78
YGR199W	810	695	738	7	7	6	18	13	18
YGR200C	1187	1246	1184	24	20	23	46	39	45
YGR201C	385	369	353	24	26	26	20	13	21
YGR202C	1595	1297	1342	129	109	104	244	154	231
YGR203W	167	148	137	27	25	23	18	14	18
YGR204W	4614	3939	4207	115	114	146	150	122	164
YGR204C-A	15	14	13	0	0	0	0	1	0
YGR205W	1024	872	869	39	31	45	38	40	31
YGR206W	247	219	199	21	16	32	36	23	25
YGR207C	1288	1065	1195	105	98	72	132	74	133
YGR208W	491	378	416	174	147	212	197	141	206
YGR209C	2539	2299	2360	73	77	128	62	83	60
YGR210C	1417	1303	1295	177	164	265	222	151	221
YGR211W	2860	2973	3072	66	96	85	178	123	171
YGR212W	192	186	165	19	20	20	15	11	17
YGR213C	30	38	33	0	0	1	0	1	0
YGR214W	11194	11066	10675	290	312	293	254	239	286
YGR215W	371	332	272	272	317	328	327	290	322
YGR216C	567	569	522	33	35	31	29	20	25
YGR217W	323	282	267	20	17	25	22	12	28
tG(GCC)G2	2	0	0	0	0	0	0	0	0
YGR218W	2981	2659	2922	43	25	38	47	37	65
YGR219W	2	1	0	0	0	0	0	0	0
YGR220C	758	652	604	13	10	11	23	20	17
YGR221C	164	152	164	3	3	5	12	3	10
snR7-L	2	2	1	0	1	0	0	1	0
snR7-S	0	0	0	0	0	0	0	0	0
YGR222W	436	394	374	17	12	17	25	31	42
YGR223C	728	621	638	36	27	32	92	47	55
YGR224W	6	6	8	1	1	0	0	0	0
YGR225W	35	33	43	3	0	2	1	2	1
YGR226C	0	0	0	0	0	0	0	0	0
YGR227W	431	360	323	151	104	158	117	79	106
YGR228W	2	3	4	0	0	0	0	0	0
YGR229C	2862	2568	2601	76	71	69	69	64	113
YGR230W	193	163	156	31	32	29	59	23	53
YGR231C	1868	1559	1718	35	40	46	66	46	80
YGR232W	595	518	479	13	15	11	15	10	18
YGR233C	648	573	520	58	49	61	55	39	75
YGR234W	4008	3988	3965	102	92	99	126	101	120
YGR235C	914	762	784	28	34	39	66	37	48
YGR236C	80	58	52	22	11	17	22	12	25
YGR237C	1612	1320	1385	56	66	69	84	57	89
YGR238C	274	262	274	9	8	11	11	9	18
YGR239C	326	271	304	47	42	64	81	53	98
YGR240C	12036	11366	11225	89	129	113	129	111	172
YGR240C-A	6	9	4	0	1	0	0	0	0
YGR241C	1342	1109	1104	30	30	20	56	35	45
YGR242W	2	1	1	1	2	0	0	0	0
YGR243W	1572	1175	1157	107	84	92	138	116	119
YGR244C	2702	2226	2243	144	148	171	158	132	172
YGR245C	2063	2058	2041	36	49	32	99	73	132
YGR246C	757	700	771	19	30	21	51	30	56
YGR247W	438	423	401	14	18	9	23	13	26
YGR248W	1436	1199	1216	24	35	18	29	25	31
YGR249W	1080	925	945	122	99	130	90	81	61
YGR250C	4114	3985	4181	145	143	153	167	152	192
YGR251W	320	274	265	48	50	72	64	45	62
YGR252W	749	780	748	51	52	65	110	76	118
YGR253C	2664	2364	2349	226	159	192	353	234	341
YGR254W	28610	27445	27516	85	95	71	120	92	119
YGR255C	982	775	872	70	64	80	82	65	81
tT(UGU)G2	0	0	0	0	0	0	0	0	0
YGR256W	164	124	119	12	9	9	8	5	8
YGR257C	750	620	617	61	58	75	78	36	52
YGR258C	716	638	653	23	41	42	52	40	43
YGR259C	2	2	2	0	0	1	1	0	0
YGR260W	4260	3873	3971	31	27	26	49	36	52
YGR261C	1303	1114	1266	40	34	54	38	42	83
YGR262C	671	617	554	39	34	39	70	46	51
YGR263C	280	256	259	12	10	15	17	11	13
YGR264C	4781	4562	4707	56	65	59	68	61	78
YGR265W	0	0	1	0	1	0	0	0	0
YGR266W	913	798	804	30	22	22	28	24	27
YGR267C	2095	1726	1744	72	79	78	126	106	115
YGR268C	557	494	528	49	64	52	35	47	37
YGR269W	25	16	17	11	15	15	22	19	19
YGR270W	1871	1768	1743	414	372	493	457	342	546
YGR270C-A	0	0	0	0	0	0	0	1	0
YGR271W	827	741	805	23	29	22	33	26	51
YGR271C-A	635	551	594	87	93	125	158	129	132
YGR273C	0	0	0	0	0	0	0	0	1
YGR274C	640	543	494	22	15	27	23	21	37
YGR275W	469	502	408	195	218	233	288	224	282
YGR276C	855	745	799	37	52	47	96	55	75
YGR277C	384	320	391	37	46	39	49	38	51
YGR278W	406	329	375	4	7	9	19	13	17
YGR279C	5681	5651	5196	283	251	271	220	190	219
YGR280C	1688	1575	1397	373	352	434	399	374	456
YGR281W	1369	1198	1211	94	72	94	96	77	114
YGR282C	9414	8793	8843	152	158	193	212	196	199
YGR283C	543	470	524	39	55	61	59	40	51
YGR284C	1426	1472	1403	33	22	25	28	28	38
YGR285C	8492	8220	8028	172	196	209	256	219	301
YGR286C	926	750	757	34	33	35	25	20	30
YGR287C	283	318	311	20	16	23	14	9	18
YGR288W	423	333	381	15	12	15	22	10	16
YGR289C	1038	904	879	29	23	29	25	23	27
YGR290W	0	0	0	0	0	0	0	0	0
YGR291C	1	1	0	0	1	0	0	0	0
YGR292W	104	79	61	3	0	4	5	1	3
YGR293C	0	1	1	0	0	0	0	0	0
YGR294W	20	16	10	2	0	0	1	0	2
YGR295C	1769	1608	1554	75	92	91	115	88	100
YGR296W	1	0	0	0	0	0	0	0	0
YGR296C-A	0	0	0	0	0	0	0	0	0
YGR296C-B	0	0	0	0	0	0	0	0	0
YLL067C	0	0	1	2	1	0	0	1	4
YLL067W-A	0	0	0	0	0	0	0	0	0
YLL066W-B	0	0	0	0	0	1	0	0	0
YLL066C	0	1	1	0	0	0	0	1	0
YLL066W-A	0	0	0	0	0	0	0	0	0
YLL065W	0	0	0	0	0	0	0	0	0
YLL064C	0	2	0	0	0	0	2	0	0
YLL063C	210	172	171	5	2	7	6	1	2
YLL062C	197	161	168	10	8	16	6	9	11
YLL061W	504	414	360	9	18	6	16	10	12
YLL060C	265	241	260	3	2	2	5	5	3
YLL059C	97	81	85	46	37	73	56	41	58
YLL058W	667	661	622	8	9	9	19	7	21
YLL057C	78	72	75	23	10	51	20	10	13
YLL056C	157	153	145	0	3	0	2	0	2
YLL055W	419	380	372	6	16	19	10	7	11
YLL054C	249	248	253	28	24	38	21	20	17
YLL053C	28	27	33	0	1	0	3	0	0
YLL052C	51	22	29	0	0	0	0	0	1
YLL051C	967	893	874	41	50	43	46	34	37
YLL050C	4446	3985	4020	86	77	96	109	94	113
YLL049W	284	294	286	3	6	6	8	5	6
YLL048C	2285	2289	2376	39	45	49	87	56	112
YLL047W	11	12	17	8	5	12	9	4	6
YLL046C	21	11	11	5	9	12	18	7	10
YLL045C	23387	21633	21363	371	429	424	535	478	537
YLL044W	10	12	14	1	0	0	0	0	0
YLL043W	1716	1466	1497	59	60	67	95	82	94
YLL042C	47	71	57	7	3	6	7	6	3
YLL041C	1319	1077	1125	126	117	130	157	86	134
YLL040C	1498	1327	1335	54	65	88	142	96	170
YLL039C	4216	3660	3774	86	77	95	146	109	153
YLL038C	382	322	344	51	71	76	81	56	87
YLL037W	24	24	21	3	1	4	5	1	2
YLL036C	917	839	839	18	20	28	36	22	38
YLL035W	304	284	260	10	12	15	17	14	17
YLL034C	655	636	654	77	105	103	144	130	173
YLL033W	132	95	115	10	8	7	10	12	11
YLL032C	401	344	412	33	29	51	37	20	55
YLL031C	966	907	881	33	31	27	37	31	34
YLL030C	0	1	2	0	0	0	0	0	0
YLL029W	2601	2292	2082	144	113	142	139	92	135
YLL028W	142	149	130	16	16	9	23	15	15
YLL027W	1509	1223	1191	58	67	63	61	70	63
YLL026W	19101	17644	18552	238	210	273	368	239	437
tP(UGG)L	1	0	0	0	0	0	2	0	0
YLL025W	49	49	42	2	0	0	1	0	0
YLL024C	6966	6638	6770	662	704	809	1108	802	1311
YLL023C	1209	1058	891	31	35	45	41	27	41
YLL022C	518	465	436	68	77	105	120	83	113
YLL021W	929	930	888	65	73	94	167	120	240
YLL020C	39	34	29	0	0	0	0	0	0
YLL019C	735	630	598	159	129	153	153	114	164
YLL019W-A	0	0	0	0	0	0	0	0	0
YLL018C-A	512	433	422	86	77	101	71	54	62
YLL018C	8375	6575	5979	283	345	390	596	441	583
YLL017W	10	5	11	3	5	4	5	1	1
YLL016W	478	409	402	22	23	18	30	20	27
YLL015W	1325	1278	1242	43	34	40	71	37	84
YLL014W	580	548	473	79	64	78	87	65	77
YLL013C	350	309	314	58	57	69	72	66	113
YLL012W	263	224	211	19	14	23	32	21	33
YLL011W	424	359	370	124	109	158	150	128	164
YLL010C	782	690	566	128	108	142	339	139	223
YLL009C	294	264	252	50	48	66	114	74	77
YLL008W	2311	2268	2186	208	260	276	407	320	454
YLL007C	387	348	354	23	17	17	30	20	20
YLL006W-A	0	1	0	0	0	0	1	0	0
YLL006W	474	409	420	25	27	40	41	34	40
YLL005C	3	2	2	0	0	0	0	0	0
YLL004W	259	205	246	22	12	20	32	19	40
YLL003W	477	471	473	24	18	28	28	20	32
YLL002W	230	221	204	25	27	34	23	18	17
YLL001W	862	783	732	25	20	25	33	26	35
YLR001C	600	585	592	77	77	87	82	58	75
YLR002C	1188	1106	1133	130	120	161	174	123	158
YLR003C	805	754	803	124	121	138	198	146	196
YLR004C	55	34	36	3	4	3	3	1	4
YLR005W	834	642	682	18	29	33	35	25	33
YLR006C	761	660	610	57	44	57	63	44	83
YLR007W	483	421	467	44	39	57	77	54	59
YLR008C	658	606	595	29	50	40	32	39	35
YLR009W	1550	1453	1388	116	122	120	233	121	230
YLR010C	106	105	87	11	12	10	15	11	10
tS(AGA)L	0	0	0	0	0	0	0	0	0
YLR011W	141	129	123	7	12	7	9	4	11
YLR012C	5	2	4	1	0	2	1	0	1
YLR013W	2	3	0	0	0	0	0	0	0
YLR014C	171	183	185	30	29	22	34	30	45
YLR015W	392	341	356	95	83	110	125	103	110
YLR016C	508	381	403	22	39	32	41	22	41
YLR017W	1310	1183	1228	86	75	92	77	63	70
YLR018C	555	516	512	26	32	32	51	32	56
YLR019W	646	518	487	116	121	160	125	82	109
YLR020C	580	551	605	55	66	57	84	58	84
YLR021W	358	377	365	349	76	112	133	97	132
YLR022C	658	564	583	161	146	176	235	195	212
YLR023C	1709	1374	1426	40	50	49	56	45	58
YLR024C	532	472	560	21	25	22	34	26	46
YLR025W	1376	1135	1143	261	217	290	358	266	387
YLR026C	704	617	569	36	30	44	49	37	44
YLR027C	5321	4789	4781	134	136	142	130	117	138
snR30	1077	895	1007	55	88	75	112	112	151
YLR028C	4376	4145	4123	86	119	110	225	149	227
YLR029C	33616	31472	30767	630	671	724	1078	772	1052
YLR030W	69	65	68	5	3	4	6	6	10
YLR031W	82	53	65	0	1	0	0	1	1
YLR032W	464	427	418	29	25	35	51	49	55
YLR033W	942	869	867	33	38	54	58	47	66
YLR034C	845	738	733	17	23	24	15	12	19
YLR035C	284	261	283	7	5	18	15	6	12
tA(UGC)L	0	0	0	0	0	0	0	0	0
YLR035C-A	3	2	5	0	0	0	2	1	1
YLR036C	350	263	250	38	28	32	51	45	39
YLR037C	91	54	45	0	5	1	1	0	0
YLR038C	672	573	505	49	44	41	52	44	55
YLR039C	697	576	660	38	33	42	42	25	46
YLR040C	261	200	228	38	28	38	19	18	12
YLR041W	20	21	19	17	15	28	37	16	23
YLR042C	121	107	99	27	22	150	12	13	12
YLR043C	2064	1839	1884	119	105	146	124	96	98
YLR044C	138107	104207	81351	1050	1093	1249	1450	1167	1506
YLR045C	815	711	704	32	18	46	66	46	80
YLR046C	195	182	170	0	0	0	1	1	1
YLR047C	371	327	275	11	7	7	14	4	15
YLR048W	13343	12419	11974	444	461	525	488	372	511
YLR049C	644	601	596	32	26	26	28	19	27
YLR050C	223	214	214	12	6	9	6	4	6
YLR051C	428	405	406	233	259	255	271	207	295
YLR052W	815	650	657	121	114	131	120	88	114
YLR053C	4	5	9	16	10	26	25	13	24
YLR054C	74	53	44	2	5	5	7	9	5
YLR055C	380	334	322	144	156	214	294	220	278
YLR056W	4853	4896	4610	73	91	75	93	55	105
YLR057W	504	533	578	30	35	32	28	35	41
YLR058C	6260	5291	5174	131	104	111	116	101	111
YLR059C	609	593	576	71	48	74	39	26	32
YLR060W	5978	5633	5750	183	205	209	276	214	324
YLR061W	8079	7501	7134	373	450	510	559	454	500
YLR062C	3	7	3	0	0	0	0	0	0
YLR063W	204	171	204	9	11	7	17	12	13
YLR064W	674	591	682	48	55	54	80	59	62
YLR065C	832	871	846	107	120	147	157	101	184
YLR066W	868	813	785	34	32	34	57	38	45
YLR067C	273	221	230	30	19	28	22	26	17
YLR068W	233	239	203	281	327	377	415	379	384
YLR069C	736	568	636	28	32	27	44	36	40
YLR070C	109	82	74	3	9	4	10	6	6
YLR071C	1028	924	927	32	27	54	32	29	47
YLR072W	650	518	557	30	16	18	22	15	20
YLR073C	113	99	113	28	35	40	24	17	25
YLR074C	1335	1224	1163	131	163	155	207	200	177
YLR075W	37289	36480	35460	244	295	249	335	265	289
YLR076C	21	9	13	0	0	0	0	0	2
YLR077W	788	693	703	47	39	59	52	44	76
YLR078C	613	511	486	23	30	43	48	34	36
YLR079W	1631	1283	1266	114	96	145	250	139	256
YLR080W	176	168	171	19	17	17	26	18	24
YLR081W	52	44	37	3	6	2	3	5	1
YLR082C	397	333	382	42	30	60	61	45	51
YLR083C	1927	1804	1852	51	53	73	83	50	76
YLR084C	281	263	261	12	25	28	33	17	40
YLR085C	579	524	522	26	20	19	32	21	36
YLR086W	578	504	595	20	20	35	57	40	66
YLR087C	496	465	428	51	34	47	51	52	68
YLR088W	709	699	732	18	21	21	26	28	28
YLR089C	2598	2320	2293	107	88	120	80	61	80
YLR090W	856	679	748	54	59	71	66	61	84
YLR091W	263	237	218	22	15	28	31	15	24
YLR092W	126	93	118	9	12	7	1	5	3
YLR093C	1603	1446	1352	89	83	99	85	55	65
YLR094C	462	339	278	39	39	59	50	39	43
YLR095C	916	809	771	45	52	47	91	69	92
YLR096W	1079	923	922	53	47	74	65	42	80
YLR097C	520	518	457	25	27	27	31	25	30
YLR098C	469	448	447	24	29	17	28	28	45
YLR099C	1014	812	746	54	61	57	54	40	62
YLR099W-A	210	167	194	47	48	76	85	57	58
YLR100W	2166	2008	1947	62	71	84	97	89	95
YLR101C	5	7	17	1	4	3	1	4	5
YLR102C	343	296	293	102	91	120	144	96	133
YLR103C	216	221	179	8	2	7	18	8	18
YLR104W	251	254	201	23	23	30	35	27	27
YLR105C	434	396	348	62	57	73	92	76	94
snR79	22	22	23	0	1	2	2	0	0
YLR106C	3441	3374	3211	129	121	148	354	316	488
YLR107W	690	708	680	34	16	24	39	28	34
snR6	5	1	3	1	7	5	16	9	13
YLR108C	364	291	258	90	83	72	103	80	91
YLR109W	15560	13390	9856	306	379	371	456	337	386
YLR110C	41233	38294	36433	711	658	797	816	598	790
YLR111W	2	5	10	0	0	0	0	0	0
YLR112W	88	99	76	21	22	24	34	37	48
YLR113W	3756	3059	3061	86	96	115	156	84	108
tR(ACG)L	0	0	0	0	0	0	0	0	0
YLR114C	806	615	634	23	27	31	45	43	48
YLR115W	786	660	635	21	25	42	41	32	43
YLR116W	654	527	467	114	99	106	118	78	116
YLR117C	717	574	593	48	53	66	121	84	103
YLR118C	633	527	517	26	34	34	38	25	30
YLR119W	236	155	192	48	45	56	74	49	60
YLR120C	3348	2868	2933	70	64	74	89	48	72
YLR120W-A	21	18	18	23	18	23	45	40	33
YLR121C	667	529	544	9	11	14	19	8	26
YLR122C	21	10	13	0	0	0	1	0	0
YLR123C	36	29	25	1	2	0	5	2	0
YLR124W	12	8	15	13	11	13	12	5	8
YLR125W	96	66	87	5	2	6	12	5	16
YLR126C	509	492	413	11	15	8	15	13	13
YLR127C	407	385	328	25	14	17	21	13	26
YLR128W	167	148	155	8	16	11	18	12	14
YLR129W	1007	948	955	27	31	45	46	46	73
YLR130C	2138	1774	1835	10	20	30	29	20	28
YLR131C	387	305	282	25	15	25	25	19	17
YLR132C	192	150	148	17	13	10	21	19	14
YLR133W	559	507	492	46	45	82	81	46	76
YLR134W	217	196	190	2	2	1	4	3	6
YLR135W	284	242	219	64	49	70	77	36	72
YLR136C	405	522	392	99	95	94	124	92	113
YLR137W	321	271	303	28	33	42	56	49	64
YLR138W	1637	1400	1399	87	87	84	153	118	213
YLR139C	304	242	183	82	74	94	57	44	56
YLR140W	8	4	5	2	1	0	2	0	1
YLR141W	186	131	150	33	36	57	32	30	38
YLR142W	494	408	388	21	11	18	11	7	10
tD(GUC)L1	0	0	0	0	0	0	0	0	0
YLR143W	582	526	563	30	25	42	62	34	51
YLR144C	604	516	542	20	17	20	13	16	20
YLR145W	217	172	170	75	64	75	81	68	84
YLR146C	516	463	504	24	16	23	32	15	23
YLR146W-A	82	65	70	43	35	29	33	35	31
YLR147C	284	253	243	101	87	103	106	99	95
YLR148W	889	799	837	27	20	28	34	21	28
YLR149C	1538	1215	1248	42	30	37	54	30	53
YLR149C-A	2	2	0	1	0	0	2	0	0
YLR150W	19984	17197	16647	630	458	492	665	483	615
YLR151C	323	255	262	20	18	29	47	28	46
YLR152C	952	872	896	40	53	58	82	52	59
YLR153C	3929	3597	3642	35	33	24	78	54	74
YLR154C	164	151	170	12	13	9	22	14	12
tQ(UUG)L	0	0	0	0	0	0	0	0	0
ETS2-1	0	0	0	0	0	0	0	0	0
RDN37-1	1	1	0	2	3	1	6	5	9
RDN25-1	0	0	0	0	0	0	0	0	0
YLR154W-A	0	0	0	0	0	0	0	0	0
YLR154W-B	0	0	0	0	0	0	0	0	0
YLR154W-C	0	0	0	0	0	0	0	0	1
ITS2-1	0	0	0	0	0	0	0	0	1
RDN58-1	0	0	0	0	0	0	0	0	0
YLR154W-E	0	0	0	0	0	0	0	0	0
ITS1-1	0	0	0	0	0	0	0	0	1
YLR154W-F	0	0	0	0	0	0	0	0	0
RDN18-1	0	0	0	0	0	0	0	0	0
ETS1-1	0	0	0	0	2	0	0	1	2
RDN5-1	5	2	5	0	0	0	1	0	0
ETS2-2	2	0	0	1	1	2	2	0	1
RDN37-2	0	0	0	5	4	5	19	5	17
RDN25-2	0	0	0	0	0	0	0	0	0
YLR154C-G	0	0	0	0	0	0	0	0	0
ITS2-2	0	0	0	1	0	0	2	1	2
RDN58-2	0	0	0	0	0	0	0	0	0
ITS1-2	0	0	0	0	0	0	0	0	0
RDN18-2	0	0	0	0	0	0	0	0	0
ETS1-2	1	1	3	0	0	2	0	0	0
RDN5-2	0	0	0	0	0	0	0	0	0
YLR154C-H	0	0	0	0	0	0	0	0	0
YLR155C	0	0	0	0	0	0	0	0	0
YLR156W	0	0	0	0	0	0	0	0	0
RDN5-3	0	0	0	0	0	0	0	0	0
YLR156C-A	0	0	0	0	0	0	0	0	0
YLR157C	0	0	0	0	0	0	0	0	0
YLR157W-D	0	0	0	0	0	0	0	0	0
YLR157C-B	9	7	4	0	0	1	1	0	1
YLR157C-A	0	0	0	0	0	0	0	0	0
YLR157W-E	0	0	0	0	0	0	0	0	0
RDN5-4	0	0	0	0	0	0	0	0	0
YLR157C-C	0	0	0	0	0	0	0	0	0
YLR158C	0	0	0	0	0	0	0	0	0
YLR159W	0	0	0	0	0	0	0	0	0
RDN5-5	0	0	0	0	0	0	0	0	0
YLR159C-A	0	0	0	0	0	0	0	0	0
YLR160C	0	0	0	0	0	0	0	0	0
YLR161W	0	0	0	0	0	0	0	0	0
RDN5-6	0	0	0	0	0	0	0	0	0
YLR162W	0	0	0	4	1	8	4	1	2
YLR162W-A	3	4	3	1	1	0	1	0	0
YLR163C	907	735	782	36	49	51	53	41	39
YLR163W-A	0	0	0	0	0	0	0	0	0
